date,rate,review_text,object_address,review_num
8 months ago,1,"Ne vous ouvre même pas la porte pour que vous puissiez transmettre 3 pauvres documents alors que vous êtes en formation toute la semaine et que vous ne pouvez ni faire de photocopie ni envoyer les-dits documents via leur site...

Horaires impossible pour quelqu'un qui travail/est en formation mais dépends encore de pole emploi, après tout c'est vrai que TOUT les chômeurs ont le temps puisque tout les chômeurs ne sont que des fainéants traînant à la maison...","10 Rue d'Amsterdam, 68000 Colmar",25
11 months ago,1,"Severine Villeneuve est très mal poli et franchement terrible dans son travail. Elle choisit d'ignorer les questions, et quand je n'ai pas entendu ce qu'elle a demandé, et demandé de le répéter, à la place, elle a plaisanté avec ses collègues en disant que je ne comprenais pas le français. Si c'était possible je récompenserais 0 étoiles.","10 Rue d'Amsterdam, 68000 Colmar",25
8 months ago,1,"Super pôle emploi, je suis en intérim vue que je travaille je ne peux pas être inscrit, aider les gens qui ne bosses pas en leurs donnant de l’argent mais ne pas donner de complément à ce qui essaie de s’en sortir elle est belle la France.","10 Rue d'Amsterdam, 68000 Colmar",25
a year ago,1,"je suis un particulier qui cherche à recruter . je me suis donc tout naturellement dirigée vers Pôle emploi à Colmar Milupa . Après avoir attendu un moment, une conseillère a enfin daigné m'accorder un court moment pour me dire qu'elle n'avait pas de temps à m'accorder mais me rappellerai sans faute dans la journée!
J'attends toujours le rappel et vais donc me débrouiller par les petites annonces, mais je trouve malheureux voire lamentable de vouloir offrir un emploi régulier et n'être même pas reçu ou recontacté par le service Public dont c'est la mission principale!!","10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,5,"5 étoiles, ça peut paraître surprenant. Depuis un certain temps je suis dans cette agence. J'y ai toujours trouvé des interlocutrices à l'écoute qui m'ont accompagnées dans la création de mon projet, et réglé mes éventuels problèmes. C'est vrai qu'avant Pôle Emploi, quand je dépendais de l'ANPE+ASSEDIC, c'était bien plus compliqué, et faisais face à du personnel jugeant, ce qui n'est plus le cas actuellement.","10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,1,"Je suis allée à cette agence juste avant l'histoire de covid-19 pour aider ma mère dans les démarche pour obtenir son chômage après qu'elle a travaillé 6 ans consécutifs. La dame de l'accueil quand je lui explique que ma mère est la pour son chômage (déjà qu'elle s'est forcé à travailler pendant six ans alors qu'elle a des problèmes de varices) la dame nous répond : le chômage c'est pas fait pour rester à la maison se tourner les pouces ...... il faut chercher du travail!!! J'ai halluciné de sa réponse alors que ma mère venait juste demander son droit !!!
C'est honteux et scandaleux et elle étais hautaine énervante, parlais mal.
Ensuite on a été au bureau avec une autre dame (blonde) elle étais très gentille et souriante et elle nous a très bien conseillé. Le 1 étoile c'est pour elle sinon cette agence mérite 0 étoiles !!","10 Rue d'Amsterdam, 68000 Colmar",25
a year ago,5,"Malgré la crise, toujours souriants et prêts à aider au mieux qu'ils peuvent. Un service public disponible et arrangeant au possible et une agence où on est toujours bien acceuilli et guidé.","10 Rue d'Amsterdam, 68000 Colmar",25
7 years ago,1,"Accueil exécrable et conseils inexistants. Tout est prétexte à la radiation et aucun effort n'est fait pour suivre ""les dossiers"" comme ils nous appellent si bien, en gardant uniquement a l'esprit les allocations. Leur réputation, décidément plus que justifiée, n'est plus à faire...","10 Rue d'Amsterdam, 68000 Colmar",25
a year ago,1,"J'ai une conseillère qui ne me réponds pas, donc qui ne me sert a rien. Toujours obliger d'appeler le 3949. Super 👍🏻 …","10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,5,Accueil souriant et à l'écoute malgré le monde. J'ai eu réponse à mes questions. Ma conseillère est disponible et m'a aider,"10 Rue d'Amsterdam, 68000 Colmar",25
6 years ago,1,Pôle emploi sert à trouver du taff ou pas ??? Il servent à rien aucun conseil et le pire c'est de se faire radier soit disant parce qu'on a louper un rdv alors que l'on y étais chercher à comprendre,"10 Rue d'Amsterdam, 68000 Colmar",25
3 years ago,1,"Je croise régulièrement ma conseillère sur un site de rencontre en plein après midi ...
Gênée elle me transfert a une autre conseillère ;)","10 Rue d'Amsterdam, 68000 Colmar",25
3 years ago,5,Personnellement j'ai eu toujours un accueille correcte et une prise en charge rapide. J'ai rencontré les conseillers très professionnels et compétents.,"10 Rue d'Amsterdam, 68000 Colmar",25
5 years ago,1,"Pas de reponse a demande de formation, et mon coupe la indemnisation car jai fait 3 jour de ensaie dans un boulot jusk a aujourd’hui","10 Rue d'Amsterdam, 68000 Colmar",25
3 years ago,1,merci d'etre aussi désagreable  acceuil desk,"10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,5,Acceuil chaleureux et  gestes sanitaires exelant,"10 Rue d'Amsterdam, 68000 Colmar",25
5 years ago,1,pole emploi... ou comment précariser la populace...,"10 Rue d'Amsterdam, 68000 Colmar",25
6 years ago,1,Et encore sa vaux zeros,"10 Rue d'Amsterdam, 68000 Colmar",25
3 months ago,1,,"10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,1,,"10 Rue d'Amsterdam, 68000 Colmar",25
5 years ago,1,,"10 Rue d'Amsterdam, 68000 Colmar",25
3 years ago,3,,"10 Rue d'Amsterdam, 68000 Colmar",25
2 years ago,1,,"10 Rue d'Amsterdam, 68000 Colmar",25
5 months ago,1,"Étant employeur, je serai curieuse de savoir comment pôle emploi peut appeler au nom d'une salariée qui a démissionné, afin de changer la démission de la salariée pour que celle-ci puisse percevoir des allocations chômage. Le but de pôle emploi n'est il pas d'accompagner afin de trouver un travail ?
Visiblement, pas à Vitry Le François.","16 Bis Bd Carnot, 51300 Vitry-le-François",9
10 months ago,1,"Le pire pole emploi que j'ai eu jusque aujourd'hui ! Accueil glacial, conseillers incompétents et qui vous laissent dans votre galère quand vous avez besoin d'aide. Manque de communication entre eux, donc c'est moi qui prend cher au final.
Voilà mon expérience.  Heureusement je me suis éloignée de cette région et je n'ai plus à faire à eux !","16 Bis Bd Carnot, 51300 Vitry-le-François",9
3 years ago,2,Pas grand chose à dire en agence mais il est impossible de les contacter par téléphone. Ça nous renvoi automatiquement au 3949. Cependant je n'arrive à avoir personne. De plus il devrait y avoir une addresse e-mail ça serait peut-être mieux que de galérer au téléphone et de perdre son temps. Ça devient énervant car nous avons pas tous la possibilité de se rendre tout le temps en agence.,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
3 years ago,1,Accueil glacial ! Bienvenue au pole NORD ! Les agents d’accueil devrait suivre une formation pour apprend leurs métiers.,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
2 years ago,1,Si vous avez besoin de rien c'est là qu'il faut s'adresser....,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
4 years ago,4,,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
4 years ago,5,,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
7 years ago,5,,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
9 months ago,5,,"16 Bis Bd Carnot, 51300 Vitry-le-François",9
a year ago,1,"Cela s'appelle pôle emploi. Dommage j'aurais plus dit, démerde toi pour trouver un emploi. Tu mets toutes tes chances de ton côté. Fais les démarches seule car il ne faut pas compter sur la conseillère.
J'y vais juste car j'avais besoin de leur service informatique. Super déçu, ils n'ont même pas du matériel qui fonctionne. Ça rame, on ne peut imprimer le CV.
Il faudrait penser a mettre le budget.
C dommage d'avoir l'image négative pour un service qui devrait nous mettre sur des voies positives. Pour ma part 7 mois inscrite, cela me suffit à me faire une idée du système.","167 Rue de Lorient, 35000 Rennes",25
a year ago,1,"Attitude arrogante, non professionnelle et incorrecte d'un employé de Pôle emploi RENNES OUEST. Je n'ai pas reçu l'aide et l'attention souhaitées dont j'avais besoin.Une fois qu'une personne se tourne vers les employés des établissements, elle a besoin de leurs services. C'est dommage qu'il soit plein de tels employés qui sont inactifs.","167 Rue de Lorient, 35000 Rennes",25
a year ago,1,Je suis tombée sur une conseillère incompétente et cela me retarde dans mes démarches de reconversion professionnelle pourtant j'ai déjà tout de prêt ! C'est vraiment grave de ne pas être formé correctement quand on est censé être professionnels de l'emploi,"167 Rue de Lorient, 35000 Rennes",25
5 years ago,1,"J'y suis allé pour me renseigner sur une aide de pôle emploi un matin pendant les horaires ""sans RDV"".

A l’accueil il me dis de ne pas me déplacer mais d'appeler le 3949 (numéro spéciale donc payant dans mon forfait) dans ce cas à quoi sert l'accueil et les horaires sans RDV si il ne faut pas y aller?

Puis au lieu de me renseigner sur l'aide de pole emploi il me donne le numéro d'un autre organisme ou me renseigner avant puis de les rappeler une fois que je serai au courant de mes droits à cette aide ou non au 3949.

A quoi servent-t-ils si ils ne veulent pas vous accueillir ni vous renseigner?","167 Rue de Lorient, 35000 Rennes",25
6 years ago,1,"En 2015-14, Mme TOLL*M**, FEUG****,  M. HUCH**, sont à éviter ils font des erreurs dans les dossiers, ou bien essaient de vous radier, alors que vous êtes toujours en recherche d'emploi, faut tout justifier constamment, comme si on étaient toujours surveillés fliqués, et faut envoyer des courriers quasiment tous les mois pour contester leur dire et rester inscrit !
D'un côté c'est normal qu'on nous surveille un peu, mais là j'ai l'impression qu'on surveille plutôt le bon travailleur, que le mauvais chômeur.
Je n'y peut rien si les entreprises n'ont pas les chômeurs qu'il faut pour les embaucher, je ne demande qu'à travailler pour pouvoir payer plus facilement mon loyer etc !
De plus, dur de les joindre par mail, faut compter 3-4 jours facile et encore, ou soit ils répondent à côté de la plaque.
Les délais pour obtenir un rdv sont beaucoup trop long actuellement.","167 Rue de Lorient, 35000 Rennes",25
5 years ago,1,"Services non compétents, j’ai été un mois au chomage, j’ai fait toutes les déclarations possibles pour y avoir droit, mais comme les rdv étaient beaucoup trop long et bien j’ai réussi à trouvé un cdi. Résultat : je ne serais pas indemnisée, car j’ai été desinscrite (au vu de mon nouvel emploi)","167 Rue de Lorient, 35000 Rennes",25
5 months ago,5,Très accueillant avec le sourire 😉 …,"167 Rue de Lorient, 35000 Rennes",25
5 months ago,1,Des incompétents et des escrocs.,"167 Rue de Lorient, 35000 Rennes",25
3 years ago,1,"Personnel d'accueil non compétent, m'a fait perdre une heure de mon temps.","167 Rue de Lorient, 35000 Rennes",25
6 years ago,2,...Quand le navigateur internet de pôle emploi ne correspond pas au type de saisi préconisé par Pôle Emploi..On s' arrache les cheveux.....,"167 Rue de Lorient, 35000 Rennes",25
2 years ago,1,"Perte des dossiers !!!
Impossible de faire la demande de chômage","167 Rue de Lorient, 35000 Rennes",25
5 years ago,4,J'ai pu expliquer mon problème et une solution m'a été proposée.,"167 Rue de Lorient, 35000 Rennes",25
6 years ago,1,Et ça fait les étonnés quand les jeunes se barrent du pays.,"167 Rue de Lorient, 35000 Rennes",25
8 years ago,5,Bien accueilli!!!,"167 Rue de Lorient, 35000 Rennes",25
a month ago,3,,"167 Rue de Lorient, 35000 Rennes",25
7 years ago,5,,"167 Rue de Lorient, 35000 Rennes",25
6 years ago,3,,"167 Rue de Lorient, 35000 Rennes",25
3 years ago,5,,"167 Rue de Lorient, 35000 Rennes",25
3 years ago,1,,"167 Rue de Lorient, 35000 Rennes",25
6 years ago,2,,"167 Rue de Lorient, 35000 Rennes",25
4 years ago,2,,"167 Rue de Lorient, 35000 Rennes",25
6 years ago,1,,"167 Rue de Lorient, 35000 Rennes",25
2 years ago,1,,"167 Rue de Lorient, 35000 Rennes",25
7 years ago,5,,"167 Rue de Lorient, 35000 Rennes",25
2 years ago,5,,"167 Rue de Lorient, 35000 Rennes",25
2 months ago,1,"Conseillère qui ne comprend pas qu avec 2 enfants non scolarisés et pas de place en crèche en contrat régulier et pas de famille dans la région (suite mutation professionnelle du mari) on ne puisse se rendre aux convocations pour demi journées ou plus et de ce fait nous envoie une lettre de radiation avec perte de droits alors que je lui avais pourtant expliqué ma situation personnelle et mon projet professionnel qui est d intégrer en septembre prochain une formation dans l enseignement et prevenue de mon absence.
Vous manquez sérieusement d empathie et mettez les gens dans l embarras !","3 Rue de la Vigneronne, 66100 Perpignan",43
3 months ago,1,"Pas satisfait des services proposées, lorsqu’ils sont proposé, conseillée ne c’est plus ou mettre la tête. Beaucoup trop de rendez-vous qui ne solutionne rien.","3 Rue de la Vigneronne, 66100 Perpignan",43
a week ago,5,"Conseillers/ères toujours à l’écoute , agréable et de bons conseils Merci .","3 Rue de la Vigneronne, 66100 Perpignan",43
a year ago,2,"Conseils et réponses très aléatoires en fonction du conseiller sur qui on tombe. On nous balade souvent d'un service à l'autre sans écouter vraiment nos requêtes.
Heureusement ma conseillère est assez réactive !","3 Rue de la Vigneronne, 66100 Perpignan",43
a year ago,3,"Avant toute chose cet avis sera révisé régulièrement en fonction des expériences vécues avec l'agence afin d'être le plus juste possible.

Des soucis au niveau des aides spécifiques qui ont mis un certain temps mais pour laquelle j'ai  reçu une réponse satisfaisante. Pour l'instant la moyenne des échanges avec pôle emploi st Assiscle c'est mitigé.","3 Rue de la Vigneronne, 66100 Perpignan",43
2 years ago,1,"Merci pole emploie.
Grâce à vous jai un amis qui va pouvoir travailler.......
Merci beaucoup.
Maintenant lorsque vous conseiller, conseiller nous bien car la il va être très très embêter et il va pas pouvoir continuer de travailler.
Et srtt les conseiller en ligne sa fait 4 fois qu'il disent n'importe quoi et lorsqu'on leurs demande si il sont sùr d'eux, ben ils sont sur, et nous par la suite ont est....... Dans le trou du canigou.
Merci pole emploie continuer comme sa yaura de plus en plus de chômeur","3 Rue de la Vigneronne, 66100 Perpignan",43
a week ago,5,Merci à pole emploie,"3 Rue de la Vigneronne, 66100 Perpignan",43
4 years ago,5,"Pole emploi n'est plus pareil qu'a une époque où tout le monde était assisté... et oui maintenant il faut être autonome. C'est cela être adulte. Maintenant lorsque l'on a une question à poser ils sont présents.
Mon premier rdv s'est bien passé. J'attend de voir la suite.
Ps ce n'est pas la faute de pôle emploi si il n'y a pas de travail mais la faute de la région qui veut cela.","3 Rue de la Vigneronne, 66100 Perpignan",43
