rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
3,"De mon expérience, les personnes qui  travaillent dans cette agence sont agréables et de bon conseil en général.  Par contre c'est vraiment très désagréable, ces bureaux sans séparations où on entend absolument tout, non seulement il n'y a aucune confidentialité, mais c'est parfois même compliqué de discuter et de s'entendre. Je ne sais pas si les autres agences sont organisées de la même façon, mais c'est vraiment un point à revoir.","3t Rue Gambetta, 57000 Metz",expérience agence agréable bon conseil général contre vraiment désagréable bureau séparation absolument non aucun confidentialité agence vraiment point,1,"['expérience', 'agence', 'agréable', 'bon', 'général', 'vraiment', 'bureau', 'séparation', 'confidentialité', 'poindre']"
5,Je me suis inscrit début décembre 1er rdv le 31 top accueil explications sur le fonctionnement rien à dire 2ème rdv aujourd'hui 5/01 j'ai rencontré une jeune femme humaine à l écoute vraiment je ne m y attendais pas elle m a redonné confiance en l humain MERCI 08/02 1et rdv avec ma conseillère je reste sur ma première impression jeune femme très à l écoute charmante Claire dans ses explications et,"3t Rue Gambetta, 57000 Metz",début décembre top accueil explication fonctionnement rien 2ème aujourd'hui 5/01 jeune femme humain écoute vraiment attendai confiance humain 08/02 1et conseiller impression jeune femme écoute charmant clair explication,1,"['décembre', 'accueil', 'fonctionnement', '2ème', 'jeune', 'femme', 'humain', 'écoute', 'humain', 'conseiller', 'impression', 'jeune', 'écout', 'charmant', 'clair', 'explication']"
5,"Très bien accueilli et excellemment bien conseillé et guidé dans les démarches de paperasses compliquées. Une équipe qui vous prend rapidement en charge ça fait plaisir, je recommande vivement","3t Rue Gambetta, 57000 Metz",bien bien démarche paperasse équipe rapidement charge plaisir vivement,1,"['paperasse', 'charge']"
5,"Lieu accessible au pmr, sauf que c'est compliqué de trouver une place et qu'ensuite il faut monter le trottoir.","3t Rue Gambetta, 57000 Metz",lieu accessible pmr place ensuite trottoir,1,"['accessible', 'pmr', 'place']"
5,Très bien reçu par cathy vigneron qui est ma conseillère pôle emploi l’accompagnement est là et l’aide est présente Merci beaucoup,"3t Rue Gambetta, 57000 Metz",bien cathy conseiller pôle emploi aide beaucoup,1,['emploi']
3,Annulation d'un rendez-vous 5 min avant l'heure prévu.,"3t Rue Gambetta, 57000 Metz",annulation rendez-vous min heure,1,[]
4,Bon travail en général,"3t Rue Gambetta, 57000 Metz",bon travail général,1,"['bon', 'général']"
5,"Je viens d'avoir au téléphone un jeune homme extrêmement compétent et clair dans ses explications, 1000 mercis ! Si toutes les administrations pouvaient avoir de tels employés, tout serait tellement simple. J'aurai du demander son prénom, car il mérite d'être reconnu.","29 Ave. Joannès Masset, 69009 Lyon",téléphone jeune homme extrêmement compétent clair explication 1000 administration pouvoir employé simple prénom,1,"['jeune', 'homme', 'pouvoir', 'employer', 'simple']"
5,"Je suis très satisfaite de Pôle Emploi- Vaise. Projet de réorientation et de création d'entreprise. Notre groupe a été très bien informé sur la prise en charge et le suivi pour ces personnes dont je fais partie. Je ne connaissais pas toutes ces formations et possibilités, j'en suis ravie. Dommage que certains pôle emploi ne communiquent pas assez sur ces démarches (expérience passée) . Personnel à l'écoute et qui essaye de faire au mieux malgré le nombre de dossiers à traiter.  Merci 🙏","29 Ave. Joannès Masset, 69009 Lyon",pôle emploi- projet réorientation création entreprise groupe bien prise charge suivi partie formation possibilité ravir dommage pôle emploi démarche expérience personnel écoute mieux nombre dossier,1,"['entreprise', 'charg', 'suivre', 'ravir', 'emploi', 'personnel']"
3,"Excellent accueil de la conseillère en création d'entreprise. Une conseillère qui motive et donne envie d'être proactif. Le reste de ces conseillers messieurs ont encore des efforts à fournir pour comprendre les besoins et respecter les administrés. Sans eux, vous seriez aussi demandeurs d'emplois.  Un peu d'humanité messieurs.","29 Ave. Joannès Masset, 69009 Lyon",excellent accueil conseiller création entreprise conseiller motiv envie proactif conseiller monsieur effort besoin administré demandeur emploi humanité monsieur,1,"['excellent', 'entreprise', 'envie', 'besoin', 'administrer', 'demandeur', 'emploi']"
5,Personnel accueillant disponible. Prend le temp de nous aider. Merci beaucoup à vous 😁 …,"29 Ave. Joannès Masset, 69009 Lyon",personnel disponible temp beaucoup,1,"['disponible', 'temp']"
4,"Accueil correct et courtois.(bien plus agréable et à l'écoute que dans d'autres agences..) Le personnel essaye de vous conseiller au mieux, tant et si bien que les rendez-vous en attente prennent parfois un peu de retard. Le lieu a un gros problème de climatisation. ..","29 Ave. Joannès Masset, 69009 Lyon",accueil correct courtois.(bien agréable écoute agence personnel mieux bien rendez-vous attente retard lieu gros problème climatisation,1,"['accueil', 'agréable', 'écoute', 'agence', 'personnel', 'rendez-vous', 'attente', 'retard', 'lieu', 'problèm']"
3,Que pouvons dire exactement ? Il s'agit d'un Pole Emploi. Un conseil pour ceux voulant s'y rendre. Venez à l'ouverture pour éviter l'attente (que ça soit pour les ordinateurs ou pour les conseiller d’accueil) ou bien prenez rendez-vous.,"29 Ave. Joannès Masset, 69009 Lyon",pouvon pole emploi conseil ouverture attente ordinateur conseiller accueil bien rendez-vous,1,"['pol', 'emploi', 'conseil', 'attente', 'conseiller']"
4,"Je trouve que le Pôle emploi de Vaise est bien à l'écoute et réponds bien à vos questions. Je voulais pas travailler, il faut pas aller au Pôle emploi de Vaise.","29 Ave. Joannès Masset, 69009 Lyon",pôle vaise bien écoute répond bien question pôle vaise,1,"['pôle', 'vaise', 'vais']"
5,Je tiens juste à remercier  ma  conseillère de m'aider dans mes recherches d'emploi et de m'avoir eguiller dans la bonne voie professionnelle,"29 Ave. Joannès Masset, 69009 Lyon",conseiller recherche emploi bon voie professionnel,1,"['emploi', 'bon', 'voie', 'professionnel']"
5,Suite a une erreur qui a promptement rectifiée j'ai failli me retrouver avec une indemnité moitié moins importante et j veux aussi remercier le directeur car san lui par 2 foos j me serai retrouver sans argent pour vivre,"29 Ave. Joannès Masset, 69009 Lyon",suite erreur promptement indemnité moitié important veux directeur san luire foo argent,1,"['erreur', 'promptement', 'indemnité', 'important', 'veux', 'directeur']"
5,De conseillers au top une ambiance de folie... Mes plus belle années !,"29 Ave. Joannès Masset, 69009 Lyon",conseiller top ambiance ... bel année,1,[]
5,merci de m avoir aide pour pourvoir toucher les assedic,"29 Ave. Joannès Masset, 69009 Lyon",aide assedic,1,['assedic']
4,De très bon conseil d orientation,"29 Ave. Joannès Masset, 69009 Lyon",bon conseil orientation,1,"['bon', 'orientation']"
4,Je suis aller la bas pour un réunion.,"29 Ave. Joannès Masset, 69009 Lyon",réunion,1,[]
3,Bon accueil,"29 Ave. Joannès Masset, 69009 Lyon",bon accueil,1,['bon']
3,Bon acceuil,"29 Ave. Joannès Masset, 69009 Lyon",bon acceuil,1,['bon']
5,Recherche emploi,"29 Ave. Joannès Masset, 69009 Lyon",recherche emploi,1,['emploi']
5,Nickel,"360 Bd de Normandie, 76360 Barentin",nickel,1,[]
3,Bah c'est pôle emploi quoi,"360 Bd de Normandie, 76360 Barentin",bah pôle,1,[]
4,J'ai eu un RV téléphonique et la personne au téléphone était sympathique et serviable. Elle a su répondre à toutes mes questions et bien me conseiller. J'espère que ça continuera ainsi ! :),"50 Rue du Pré des Aulnes, 77340 Pontault-Combault",téléphonique téléphone sympathique serviable question bien,1,"['serviable', 'question']"
5,Meilleur conseillère madame Moreno,"50 Rue du Pré des Aulnes, 77340 Pontault-Combault",meilleur conseiller monsieur moreno,1,"['meilleur', 'moreno']"
3,"Je trouve qu'ils se sont beaucoup amélioré. Il y a maintenant des RV téléphoniques, on n'est pas à chaque fois obligé de se déplacer. Et on peut faire des demandes de RV, c'est plus systématiquement un Rv par mois, ce qui est trop ou trop peu selon les cas. Certes, il est toujours difficile de les joindre, mais une fois qu'on a un conseiller, on peut discuter par mail je crois. Obligée de constater que c'est beaucoup moins pourri qu'avant.","50 Rue du Pré des Aulnes, 77340 Pontault-Combault",beaucoup téléphonique fois obliger demande systématiquement mois trop trop cas difficile joindre fois conseiller mail beaucoup,1,"['foi', 'trop', 'difficile', 'fois', 'conseiller']"
5,Merci pour votre implication et votre accueil,"50 Rue du Pré des Aulnes, 77340 Pontault-Combault",implication accueil,1,[]
5,Les personnes avec qui j'ai eu à échanger était sympathique et disponible.,"50 Rue du Pré des Aulnes, 77340 Pontault-Combault",sympathique disponible,1,['disponible']
5,La personne avec qui j'avais eu échange est sympathique et à disposition,"50 Rue du Pré des Aulnes, 77340 Pontault-Combault",échange sympathique disposition,1,"['sympathique', 'disposition']"
5,"Personnellement je remercie sincèrement tout les employés pôle emploi que j'ai pu côtoyé, que ce soit par téléphone ou en entretien, vous avez toujours fais preuve d'une grande bienveillance et de beaucoup d'empathie, vous essayez toujours de trouver des solutions même si ça prends beaucoup de temps en entretien. Merci de ce que vous faites pour les gens, et bravo à vous d'arriver à garder autant d'humanité dans un métier ou les conditions de travail ne doivent pas être simple tout les jours.","20 Pl. de la Gare de la Blancarde, 13005 Marseille",personnellement employé pôl téléphone entretien preuve grand bienveillance beaucoup empathie solution prend beaucoup temps entretien bravo autant humanité métier condition travail simple jour,1,"['entretien', 'grand', 'empathi', 'solution', 'temps', 'métier', 'travail', 'simple']"
5,"Très satisfait ! Nous venons de créer notre société et nous avions besoin d'informations pour l'actualisation, les docs a fournir... Le conseiller qui nous a reçu était aimable et très compétant. On sentait qu'il aimait ce qu'il faisait ce qui est rare de nos jours. Je rejoins le commentaire de Mme Lesc en ce qui concerne l'accueil.","20 Pl. de la Gare de la Blancarde, 13005 Marseille",satisfait société besoin information actualisation doc ... conseiller aimable compétant jour commentaire mme lesc accueil,1,"['actualisation', 'commentair']"
5,"Monsieur N. GIN , un conseiller référant très sérieux qu’il m’aide beaucoup dans mes diverses démarches de recherche d’emploi .....) Très sympa et surtout humain Je souhaite que tout  les conseillers de Pôle emploi la blancard soit comme lui Merci Monsieur GIN","20 Pl. de la Gare de la Blancarde, 13005 Marseille",Monsieur conseiller référant sérieux beaucoup démarche recherche emploi ..... sympa humain conseiller pôle blancard luire Monsieur gin,1,"['Monsieur', 'conseiller', 'référer', 'sérieux', 'emploi', 'sympa', 'humain', 'conseiller']"
5,"Madame LYONS , ma conseillère qui m'a permis d'intégrer une formation de qualité. Une dame sympathique et bienveillante envers les gens.  Merci beaucoup","20 Pl. de la Gare de la Blancarde, 13005 Marseille",monsieur lyon conseiller formation qualité dame sympathique bienveillant beaucoup,1,['qualité']
3,"Vous avez un autre pole emploi discret (juste à coté), toujours presque vide (quand je vois le votre j’hallucine) à l'adresse suivante: 57 RUE BROCHIER 13352 MARSEILLE Je suis du 6eme et ils m'envoient jusqu'à labas, bizarre.. A chaque fois que j'y vais c'est presque vide...","20 Pl. de la Gare de la Blancarde, 13005 Marseille",pole discret coté presque vide hallucine adresse rue brochier 13352 marseill 6eme laba bizarre fois presque vide ...,1,"['discret', 'hallucine', 'adresse', 'rue', 'foi', 'vide']"
3,attention les bureaux ont déménagé 20 place de la gare de la Blancarde 13005 Marseille,"20 Pl. de la Gare de la Blancarde, 13005 Marseille",attention bureau place gare blancarde 13005 marseill,1,"['bureau', 'place']"
5,"super agence, conseillers au top","20 Pl. de la Gare de la Blancarde, 13005 Marseille",agence conseiller top,1,[]
5,Tres  genti,"20 Pl. de la Gare de la Blancarde, 13005 Marseille",tre genti,1,['genti']
5,"Même ambiance qu'une Caf ou qu'un bureau de Poste, vous voilà prévenu. Pour avoir testé l'accueil sans rendez-vous la dame est très sympathique et explique bien. Un grand respect aux agents capables de supporter les incivilités dès 8h31.","41 Rue Colin, 69100 Villeurbanne",ambiance caf bureau poste accueil rendez-vous dame sympathique bien grand respect agent capable incivilité 8h31,1,"['post', 'grand', 'capable']"
4,"I was worried because the rating was 2 stars★★, but when I visited, the facility was clean and the staff kindly helped. But the staff couldn't speak English, so it's scary to think about how I would have gotten the information if I hadn't gone with my friend. I think I probably wouldn't have gotten any information.","41 Rue Colin, 69100 Villeurbanne",worried because the rating star but when visited the facility was clean and the kindly helped but the couldn' speak english it' think about would hav gotten the information hadn' gone with think probably wouldn' have gotten any information,1,"['worried', 'because', 'star', 'speak', 'english', 'think', 'about', 'gotten', 'the', 'hadn', 'with', 'think', 'probably', 'gotten', 'information']"
